Raw_Track_Title,Clean_TrackTitle
"Concerto in F Major for Violín, String Orchestra, and Continuo, Op. 8, No. 3, RV 293, ""L' autunno"" (Otoño): Adaigo Molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Concerto No. 2 in G Minor, RV 315, 'L'estate': II. Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
Spring ( La Primavera ) / Allegro: Spring ( La Primavera ) / Allegro ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"Violin Concerto No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"": I. Allegro non molto (Live) ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Concerto No. 4 in F Minor, Op. 8, RV 297 Winter: III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"‘Le quattro stagioni’ (‘The Four Seasons’): Concerto, Op. 8 No. 2, RV 315 ‘L’estate’ in G minor (‘Summer’): II. Adagio – Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Concerto No. 1 in E Major, RV 269 ""Spring"" ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto in F minor, RV 297 L'Inverno - Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons - Violin Concerto in F Major, Op. 8, No. 3, RV 293 - ""Autumn"": III. Allegro (Arranged for expanded Orchestra) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Concerto for Violin and Strings in F Minor, Op. 8, No. 4, R.297 ""L'inverno"": 2. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto for Violin and STrings in E, Op. 8, No. 1, R. 269 - ""La Priavera"": III. Allegro (Danza pastorale) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"Le quattro stagioni, Violin Concerto No. 2 in G Minor, RV 315 ""L'estate"": II. Adagio e piano - Presto e forte ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
Sonetti Primavera / Estate ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"The Four Seasons ""Autumn"": Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons - Violin Concerto in F Minor, RV 297 ""Winter"", Adapted for Violoncello: Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Violin Concerto No. 4 in F Minor, Op. 8, RV 297 ""Winter"": III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons, Summer, Op. 8 - 2: 1st Mvt: Allegro non Molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons, Concerto No. 2 in G Minor, RV 315 'L'estate': III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto para Violín No.4 in F Minor, Op. 8, RV 297 ""L’Inverno"": I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concerto No. 3 in F Major, RV 293, 'L'autumno': II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The Four Seasons, Concerto No. 4 in F Minor (L'inverno - Winter), RV 297 (Op. 8, No. 4): I. Allegro non Molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"‘Le quattro stagioni’ (‘The Four Seasons’): Concerto, Op. 8 No. 2, RV 315 ‘L’estate’ in G minor (‘Summer’): III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 4 in F Minor, RV 297, ""L'inverno"" (Winter): III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Concerto No. 1 in E Major: La Primavera (‘Spring’), Op. 8, No. 1 / RV 269: I Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons - Violin Concerto in F Minor, Op. 8, No. 4, RV 297 - ""Winter"": III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
Concerto in F minor Op. 8 No. 4 ‘L’Inverno ’: I. Allegro non Molto ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
Winter the second movement<four seasons > ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto No. 2 in G Minor, RV 315: III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
Spring ( La Primavera ) / Largo e pianissimo sempre: Spring ( La Primavera ) / Largo e pianissimo sempre ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"The Four Seasons, Concerto No. 1 in E, RV 269 'La primavera/Spring' (Op.8 No. 1): II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concerto in F minor, RV 297 L'Inverno - Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Four Seasons, Op.8, Winter: Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"Concerto No. 3 in F major, Op. 8, RV 293, "" Vivaldi L'autunno"" (Autumn) II. Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Konzert Nr. 4 f-moll op. 8, RV 297: 3. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Violin Concerto No. 1 in E Major, RV. 269 'Spring': II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Concerto No. 1 in E Major, RV 269 ""La primavera/Spring"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto in E Major, RV 269, ""Spring"" from ""The Four Seasons"": III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Violin Concerto, Op. 8 No. 1–4: Summer, RV 315, Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons - Violin Concerto in F Minor, Op. 8, No. 4, RV 297 - ""Winter"": I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Concerto No. 4 in F Minor, Op. 8 RV 297, ""L'inverno"" (Winter): I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons, Concerto No. 3 in F Major, RV 293, Op. 8 No. 3 ""Autumn"": I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Violin Concerto No. 2 in G Minor, Op. 8 No. 2 'Summer': II Largo ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
Concerto in G minor Op. 8 No. 2 'L’Estate ': II. Adagio ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Concerto in C major Op. 8 No. 1 for Musette , Two Violins and Bass Continuo ‘La Primavera': III. Pastorello Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"The Four Seasons, Concerto No. 4 in F Minor (L'inverno - Winter), RV 297 (Op. 8, No. 4): III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
La Primavera op. 8 No. 1: II. Largo e pianissimo ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"Violin Concerto in E Major, RV 269: II. Largo (arr. Sverre Indris Joner) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
Spring ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto No. 2 in G Minor, RV 315: II. Adagio - Presto - Adagio - Presto -Adagio - Presto - Adagio - Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Konzert Nr. 3 F-Dur op. 8, RV 293: 2. Adagio Molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Concerto No. 4 in F minor, Op. 8, RV 297, ""Winter"" (L'inverno): Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons - Violin Concerto in E Major, RV 269, ""Spring"": III. Danza Pastorale (Allegro) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"Dört Mevsim, Konçerto No. 3 in F Major, RV 293 ""Sonbahar"" ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto No. 1 In e Major, Op. 8, RV 269, ""La Primavera"" (Spring): III. Allegro Pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No. 4 in F Minor: L'Inverno ('Winter'), Op. 8, No. 4 / RV 297: I Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons - Violin Concerto in G Minor, Op. 8, No. 2, RV 269 - ""Summer"": II. Adagio - Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Concerto in F Major, RV 293 ""Autumn"": III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""L'inverno"" (Arr. for Baroque Ensemble and Voices) ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons: Violin Concerto In F Minor, RV 297, ""Winter"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto in G minor, RV 315 L'Estate - Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Concerto No. 2 in G minor, Op. 8, RV 315, ""Summer"" (L'estate): Allegro non molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons, Concerto No. 3 in F Major, Op. 8, RV 293 Autumn: I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
﻿Violin Concerto Op.8 No.4 in f “L'Inverno” (Winter) RV 297: II. Largo ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Violin Concerto in F minor, ‘Winter’, op.8 no.4, rv 297 - Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto Nr.4 In F Minor Op. 8, No. 4, RV 297 - ""L'inverno"" (""Winter""):  III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons - Violin Concerto in G Minor, RV 315 ""Summer"": III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto No. 3 in F Major: L'Autunno ('Autumn'), Op. 8, No. 3 / RV 293: II Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"The four Seasons, Winter, Op. 8/4 ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Die vier Jahreszeiten, Op. 8, Concerto No. 3 in F Major, RV 293 ""Der Herbst"": I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Concerto No. 4 in F Minor, RV 297, Op. 8 No. 4 ""Winter"": III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons, Concerto for Violin, Strings and Continuo in F Major, No. 3, Op. 8, Rv 293, “l’ Autunno” (Autumn): III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"The 4 Seasons: Concerto in G minor, Op. 8, No. 2, RV 315, ""L'estate"" (Summer) (arr. A. Prado): III. Tempo impetuoso d'estate: Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto in fa minore Op. 8, No. 4, RV 297, F. 1/25 (L'Inverno): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Violin Concerto in e major, ‘Spring’, op.8 no.1, rv 269 - Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto for Violin and Strings in G Minor, Op.8, No.2, R.315 ""L'estate"": 2. Adagio - Presto - Adagio ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": II. Adagio - Presto"
"Concerto for Violin in F Minor, Op. 8, No 4, RV 297 - ""L'inverno"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Violin Concerto in F Minor, RV 297: II. Largo (arr. Sverre Indris Joner) ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto in E Major for Violín, String Orchestra and Continuo, Op. 8, No. 1, RV 269 ""La Primavera"" (Spring): III. Allegro Pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Le quattro stagioni, Violin Concerto No. 1 in E Major, RV 269 ""La primavera"": III. Danza pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"Die vier Jahreszeiten, Op. 8, Concerto No. 3 in F Major, RV 293 ""Der Herbst"": III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"The Four Seasons - Violin Concerto in F Major, RV 293, ""Autumn"": III. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
The Four Seasons - Concerto No. 4 in F Minor Op. 8 No. 4 RV297 'Winter': II. Largo ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto in G Major for Violín, String Orchestra and Continuo, Op. 8, No. 2, RV 315, ""L'estate"" (Verano): I. Allegro Non Molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"The Four Seasons, Concerto No. 4 in F Minor, RV 297, Op. 8 No. 4 ""Winter"" (Arr. H. Oeler for Violin and Accordion) ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
"The Four Seasons - Violin Concerto in G Minor, Op. 8, No. 2, RV 269 - ""Summer"": III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto for Violin and Strings in F, Op. 8, No.3, R. 293 ""L'autunno"" ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The 4 Seasons: Concerto in F minor, Op. 8, No. 4, RV 297, ""L'inverno"" (Winter) (arr. A. Prado): I. Allegro non molto ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto"
MOVEMENTS FROM THE FOUR SEASONS: 3RD MOVEMENT OF FALL ,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Concerto No. 1 in E (La primavera - Spring), RV 269 (Op. 8, No. 1): I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto in E Major, RV 269, ""Spring"" from ""The Four Seasons"": II. Largo e pianissimo sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
Le Quattro Stagioni (The Four Seasons): L'inverno (Winter): III. Allegro ,"The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons, Concerto for Violin, Strings and Continuo in G Minor, No. 2, Op. 8, Rv 315, “l’ Estate” (Summer): I. Allegro Non Molto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": I. Allegro non moto"
"Violin Concerto in E Major, RV 269: I. Allegro (arr. Sverre Indris Joner) ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Violin Concerto No. 3 in F Major, RV 293 ""L'autunno"": I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto for Violin and Strings in F Minor, Op.8, No.4, R.297 ""L'inverno"": 3. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Il Cimento Dell'armonia E Dell'inventione, Concerto No. 4 Rv297: II. Largo ""L'inverno"" ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
Autumn the first movement<four seasons > ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No. 1 in E Major: La Primavera (‘Spring’), Op. 8, No. 1 / RV 269: II Largo e pianissimo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"The Four Seasons, Concerto No. 1 in E Major, RV 269 ""Spring"": III. Allegro pastorale ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto No.2 Summer, Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Concerto No. 4 in F Minor, RV 297 ""Winter"": III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 3 in F Major, RV 293, ""L'autunno"" (Autumn): III. La caccia: Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Concerto in F major, RV 293 L'Autunno - Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 3 in F Major, RV 293, ""L'autunno"" (Autumn): I. Ballo e canto de villanelli: Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
Le Quattro Stagioni (The Four Seasons): La primavera (Spring): III. Allegro pastorale ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro"
"The Four Seasons, Concerto No. 3 in F Major, RV 293 ""Autumn"": III. Allegro (La caccia) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Concerto No.3 Autumn, Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"The Four Seasons, Violin Concerto in E Major, RV 269 ""Spring"": III. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons - Violin Concerto in F Minor, RV 297 ""Winter"", Adapted for Violoncello: Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Die vier Jahreszeiten, Op. 8, Concerto No. 4 in F Minor, RV 297 ""Der Winter"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""L'inverno"" ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Violin Concerto No. 3 in F Major, Op. 8, RV 293 ""Automn"": I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
The Four Season : Spring ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
Spring from the Four Seasons ,"The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons - Violin Concerto in F Major, RV 293, ""Autumn"": I. Allegro ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto para Violín No.4 in F Minor, Op. 8, RV 297 ""L’Inverno"": II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"The 4 Seasons: Concerto in F minor, Op. 8, No. 4, RV 297, ""L'inverno"" (Winter) (arr. A. Prado): II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto para Violín No.2 in G Minor, Op. 8, RV 315 ""L'Estate"": III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Concerto No. 1 in E Major, RV 269 ""Spring"": I. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto For Violin And Strings in E, Op. 8, No. 1, R.269 ""La Primavera"": 1. Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Violin Concerto in F Major, RV 293, ""Autumn"" from ""The Four Seasons"": III. Allegro (La caccia) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Four Seasons, Op.8, Spring: Allegro ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto for Violin and Strings in F, Op. 8, No. 3, R. 293 - ""L'Autunno"": III. Allegro (La caccia) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro"
"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 3 in F Major, RV 293, ""L'autunno"" (Autumn): II. Dormienti ubriachi: Adagio molto ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto"
"Concerto for Violin and Strings in F Minor, Op. 8, No. 4, R. 297 ""L'inverno"": III. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"Violin Concerto in G Minor, ""Summer"", Op. 8 No. 2, RV 315: III. Presto ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The Four Seasons, Violin Concerto, Op. 8 No. 1–4: Spring, RV 269, Largo e pianissimo sempre ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": II. Largo e pianissimo sempre"
"The Four Seasons, Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"" ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
"Concerto No. 1 in E major, Op. 8, RV 269, "" Vivaldi La primavera"" (Spring) II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"The Four Seasons, Violin Concerto, Op. 8 No. 1–4: Winter, RV 297, Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
"The Four Seasons Concerto No. 4 In F Minor, Op. 8 RV. 297 `Winter`: II. Largo ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo"
"Concerto for Violin and Strings in G Minor, Op.8, No.2, R.315 ""L'estate"" ","The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring): II. Largo ","The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro"
"Concerto for Violin and Strings in F, Op.8, No.3, R.293 ""L'autunno"": 1. Allegro (Ballo, E Canto De' Villanelli) ","The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": I. Allegro"
The Four Seasons - Concerto No. 2 in G Minor Op. 8 No. 2 RV315 'Summer': III. Presto ,"The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto"
"Concerto For Violin And Strings in F Minor, Op. 8, No. 4, R.297 ""L'inverno"": 3. Allegro ","The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": III. Allegro"
